src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type,anomaly
192.168.1.30,55390,54.230.84.198,443,tcp,ssl,1.106657,930,188688,RSTO,0,69,4526,135,195716,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48266,192.168.1.184,443,tcp,ssl,115.785864,940,7324,S3,0,10,1468,17,8402,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48400,192.168.1.184,443,tcp,ssl,189.133696,772,7324,S3,0,10,1300,15,8236,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48492,192.168.1.184,443,tcp,ssl,113.288329,852,7324,S3,0,9,1328,15,8236,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48568,192.168.1.184,443,tcp,ssl,115.133025,870,7324,S3,0,9,1346,16,8319,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48692,192.168.1.184,443,tcp,ssl,114.922979,870,7324,S3,0,9,1346,17,8371,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48840,192.168.1.184,443,tcp,ssl,116.791623,954,7324,S3,0,9,1430,17,8402,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,48924,192.168.1.184,443,tcp,ssl,114.468546,962,7324,S3,0,9,1438,17,8371,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,49044,192.168.1.184,443,tcp,ssl,61.264583,889,1817,S3,0,11,1481,11,2397,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,56514,128.30.52.21,443,tcp,ssl,10.313724,1031,6758,SF,0,15,1759,13,7442,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,53168,192.168.1.184,443,tcp,ssl,99.642886,118,1361,S3,0,3,282,13,14231,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,35584,128.30.52.21,443,tcp,ssl,1.953026,1005,44514,RSTO,0,24,2141,37,46446,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,58990,192.168.1.184,443,tcp,-,310.154584,118,1353,S3,118,3,172,12,14172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,38498,128.30.52.21,443,tcp,ssl,10.382444,995,6775,SF,0,13,1631,13,7459,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,58597,192.168.1.1,53,udp,dns,5.199485,126,142,SF,0,3,210,3,226,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,59752,192.168.1.1,53,udp,dns,7.402939,116,116,SF,0,2,172,2,172,testphp.vulnweb.com/listproducts.php.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60858,192.168.1.1,53,udp,dns,4.843927,100,100,SF,0,2,156,2,156,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60421,192.168.1.1,53,udp,dns,3.318166,110,110,SF,0,2,166,2,166,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60410,192.168.1.1,53,udp,dns,7.805992,102,102,SF,0,2,158,2,158,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,59128,192.168.1.1,53,udp,dns,3.380602,110,110,SF,0,2,166,2,166,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,59824,192.168.1.1,53,udp,dns,6.594685,96,96,SF,0,2,152,2,152,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60295,192.168.1.1,53,udp,dns,1.907639,110,110,SF,0,2,166,2,166,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.993284,0,0,S0,0,1138,45520,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,59925,192.168.1.1,53,udp,dns,7.920937,100,100,SF,0,2,156,2,156,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60232,192.168.1.1,53,udp,dns,3.77646,102,102,SF,0,2,158,2,158,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.995144,0,0,S0,0,1260,50400,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.996311,0,0,S0,0,1022,40880,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,54252,192.168.1.194,80,tcp,-,319.377828,0,0,S1,0,8,424,8,480,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,54254,192.168.1.194,80,tcp,-,290.739752,0,0,S1,0,8,424,7,420,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,54258,192.168.1.194,80,tcp,-,290.739744,0,0,S1,0,8,424,7,420,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,60129,192.168.1.1,53,udp,dns,4.596927,106,106,SF,0,2,162,2,162,testphp.vulnweb.com/listproducts.php.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.991209,0,0,S0,0,934,37360,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,34712,192.168.1.184,443,tcp,ssl,60.927907,454,1728,S1,38,10,1006,9,2219,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60392,192.168.1.152,80,tcp,-,299.061899,296716835,11229,S3,296716617,7,590,13,11929,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60410,192.168.1.152,80,tcp,http,5.135669,196,11229,S3,0,5,464,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60412,192.168.1.152,80,tcp,http,5.241393,188,11229,S3,0,9,664,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60416,192.168.1.152,80,tcp,http,5.417951,207,11229,S3,0,8,643,12,11861,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60422,192.168.1.152,80,tcp,http,5.180125,215,11229,S3,0,9,691,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60426,192.168.1.152,80,tcp,http,5.393802,138,11229,S3,0,7,522,12,11861,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60428,192.168.1.152,80,tcp,http,5.169265,174,11229,S3,0,6,494,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60432,192.168.1.152,80,tcp,http,5.166971,211,11229,S3,0,6,531,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60436,192.168.1.152,80,tcp,http,5.165664,217,11229,S3,0,6,537,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60442,192.168.1.152,80,tcp,-,301.644306,337942548,337971749,S3,337942548,4,216,3,172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60444,192.168.1.152,80,tcp,http,5.431057,223,11229,S3,0,6,543,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60446,192.168.1.152,80,tcp,-,301.644294,337952539,337985461,S3,337952539,4,216,3,172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60448,192.168.1.152,80,tcp,-,301.712532,337969740,337999870,S3,337969740,4,216,11,11817,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60482,192.168.1.152,80,tcp,http,6.158556,122,11229,S3,0,5,390,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35672,128.30.52.21,443,tcp,ssl,10.589413,967,6729,SF,0,12,1575,12,7361,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60490,192.168.1.152,80,tcp,-,302.804173,357520952,357548508,S3,357520952,3,164,3,172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60492,192.168.1.152,80,tcp,-,303.01526,357539877,357570711,S3,357559482,5,491,6,3224,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60546,192.168.1.152,80,tcp,-,303.259946,359122580,359159263,S3,359148034,7,599,10,11757,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.992968,0,0,S0,0,962,38480,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60604,192.168.1.152,80,tcp,http,5.833973,202,11229,S3,0,6,534,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,34970,192.168.1.184,443,tcp,-,61.568469,534,1791,S3,252,7,678,8,2231,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60822,192.168.1.152,80,tcp,http,9.035284,241,11229,S3,0,5,509,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,60828,192.168.1.152,80,tcp,-,303.012462,358585626,0,S3,0,7,584,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,35374,192.168.1.184,443,tcp,-,60.753505,534,1791,S3,1813,8,852,7,468,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34424,192.168.1.184,443,tcp,-,89.853196,620,5968,SHR,0,7,996,18,8343,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,35634,192.168.1.184,443,tcp,ssl,61.06205,550,1727,S3,1354,11,1142,7,745,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34436,192.168.1.184,443,tcp,ssl,115.582004,836,7324,S3,207,8,1065,18,8468,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.999605,0,0,S0,0,653,26120,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34458,192.168.1.184,443,tcp,-,646.37942,565555513,566003480,S3,0,3,164,4,216,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34464,192.168.1.184,443,tcp,-,356.334827,323779931,323955569,S3,0,3,164,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34488,192.168.1.184,443,tcp,ssl,356.288908,323011594,323125282,S3,5678,8,1226,14,2632,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34502,192.168.1.184,443,tcp,ssl,60.506491,454,1727,S3,277,9,930,8,1874,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34540,192.168.1.184,443,tcp,ssl,88.780797,876,7324,S3,466,7,833,17,8351,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36200,128.30.52.21,443,tcp,ssl,10.476162,994,6758,SF,0,14,1670,13,7442,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34606,192.168.1.184,443,tcp,-,355.437893,313613416,313788809,S3,0,2,112,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34636,192.168.1.184,443,tcp,-,355.06896,308050418,308013824,S3,0,2,112,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34668,192.168.1.184,443,tcp,-,355.063255,307955879,308131656,S3,0,2,112,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34674,192.168.1.184,443,tcp,-,355.085079,307961173,308137700,S3,0,3,164,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34766,192.168.1.184,443,tcp,ssl,119.929699,852,7324,S3,1362,10,1380,19,7144,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34806,192.168.1.184,443,tcp,-,358.897246,365098250,365278689,S3,0,2,112,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34812,192.168.1.184,443,tcp,-,358.847328,364434547,364615273,S3,0,3,164,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34850,192.168.1.184,443,tcp,-,359.843383,388256543,388439157,S3,0,3,164,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34852,192.168.1.184,443,tcp,-,359.832971,388261077,388443779,S3,0,3,164,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34914,192.168.1.184,443,tcp,ssl,74.733595,876,7324,S3,623,8,1011,16,7954,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35000,192.168.1.184,443,tcp,-,366.562842,460131480,460320353,S3,0,4,216,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35080,192.168.1.184,443,tcp,-,74.506222,868,7324,S3,570,7,721,14,8133,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35106,192.168.1.184,443,tcp,ssl,60.770682,534,1728,S1,231,8,848,6,2004,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35228,192.168.1.184,443,tcp,ssl,86.73079,894,7324,S3,534,6,680,9,1976,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35316,192.168.1.184,443,tcp,-,117.822368,0,5917,SHR,0,0,0,9,988,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,36316,192.168.1.184,443,tcp,ssl,120.606739,904,7324,S3,0,8,1332,18,2947,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,34156,192.168.1.152,80,tcp,-,318.842497,606081146,0,S3,0,5,268,11,11809,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35696,192.168.1.184,443,tcp,-,115.351558,584,5968,SHR,0,4,792,18,7121,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35816,192.168.1.184,443,tcp,-,313.700844,606797396,606838925,S1,606838925,4,216,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35860,192.168.1.184,443,tcp,-,313.555852,603090053,604030885,S3,0,3,164,3,172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35862,192.168.1.184,443,tcp,ssl,117.191185,872,7324,S3,0,11,1464,22,9901,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,35924,192.168.1.184,443,tcp,-,375.082509,605215365,605990710,S3,0,4,216,4,224,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36012,192.168.1.184,443,tcp,ssl,116.793659,850,7324,S3,51,9,1326,21,8590,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37306,128.30.52.21,443,tcp,-,9.654021,483,6729,SF,0,9,915,11,7301,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.38,1,52.59.177.21,1,tcp,-,4.996457,0,0,S0,0,820,32800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,36416,192.168.1.184,443,tcp,ssl,117.914128,962,7324,S3,0,11,1554,22,8738,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,36450,192.168.1.184,443,tcp,ssl,60.654035,486,1727,S3,134,10,892,11,2360,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36118,192.168.1.184,443,tcp,-,376.534371,641700027,642540436,S3,0,4,216,4,224,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36200,192.168.1.184,443,tcp,-,315.991742,641091922,641323103,S3,0,3,164,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36208,192.168.1.184,443,tcp,-,376.450173,646506198,646713082,S3,0,4,216,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36238,192.168.1.184,443,tcp,ssl,116.394036,746,7324,S3,1914,9,998,17,6712,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36268,192.168.1.184,443,tcp,-,378.49954,671152324,671119300,S3,0,5,268,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36330,192.168.1.184,443,tcp,ssl,113.929177,966,7324,S3,272,8,1118,21,8641,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36428,192.168.1.184,443,tcp,-,117.499647,690,7324,SHR,0,8,1106,22,8716,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,36506,192.168.1.184,443,tcp,ssl,117.29573,754,7324,S3,0,9,1230,21,8641,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,36946,192.168.1.184,443,tcp,-,118.667159,888,7324,S3,529,7,731,15,2746,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36520,192.168.1.184,443,tcp,-,117.076292,950,7324,SHR,0,7,724,22,8730,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36628,192.168.1.184,443,tcp,-,118.75717,964,7324,S3,285,6,1050,17,8351,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,37264,192.168.1.184,443,tcp,ssl,117.846755,928,7324,S3,0,9,1404,22,8693,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36724,192.168.1.184,443,tcp,ssl,60.370483,486,1728,S1,315,9,962,6,1733,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36760,192.168.1.184,443,tcp,ssl,116.273787,868,7324,S3,1356,10,1396,20,7202,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36876,192.168.1.184,443,tcp,-,391.654912,881475898,881703638,S3,0,5,268,3,164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36878,192.168.1.184,443,tcp,-,392.671545,881483892,881711297,S3,0,10,1030,10,2372,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,36880,192.168.1.184,443,tcp,-,449.881029,881536638,881765875,S3,0,12,1456,17,8037,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37134,192.168.1.184,443,tcp,-,393.282125,910177752,910882107,S3,0,5,268,3,172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37144,192.168.1.184,443,tcp,-,115.550779,942,7324,SHR,0,7,1306,20,8519,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,37294,192.168.1.184,443,tcp,ssl,323.056168,876,7324,S3,334,9,1352,20,8255,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.30,37308,192.168.1.184,443,tcp,ssl,60.834659,502,1791,S1,1391,10,1030,6,720,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37170,192.168.1.184,443,tcp,ssl,117.283301,916,7324,S3,0,11,1508,20,8541,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37188,192.168.1.184,443,tcp,ssl,116.881723,894,7324,S3,1482,8,1204,19,7164,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
192.168.1.31,37252,192.168.1.184,443,tcp,-,393.646257,915367941,915598322,S3,0,5,268,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos,1
